,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
285,train_285,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286,train_286,agriculture artisinal_mine clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
287,train_287,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
288,train_288,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
289,train_289,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,train_290,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
291,train_291,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
292,train_292,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
293,train_293,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
294,train_294,clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
295,train_295,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
296,train_296,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297,train_297,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
298,train_298,agriculture bare_ground clear cultivation habitation primary,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
299,train_299,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300,train_300,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
301,train_301,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
302,train_302,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303,train_303,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,train_304,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305,train_305,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
306,train_306,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
307,train_307,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,train_308,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
309,train_309,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
310,train_310,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
311,train_311,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
312,train_312,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
313,train_313,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
314,train_314,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
315,train_315,agriculture haze primary road,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316,train_316,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
317,train_317,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
318,train_318,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
319,train_319,bare_ground clear road,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
320,train_320,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
321,train_321,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
322,train_322,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
323,train_323,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
324,train_324,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
325,train_325,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,train_326,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327,train_327,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,train_328,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
329,train_329,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
330,train_330,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
331,train_331,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332,train_332,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,train_333,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
334,train_334,partly_cloudy primary road water,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
335,train_335,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,train_336,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
337,train_337,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338,train_338,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339,train_339,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340,train_340,partly_cloudy road water,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
341,train_341,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,train_342,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
343,train_343,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
344,train_344,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,train_345,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,train_346,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,train_347,partly_cloudy primary road water,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
348,train_348,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,train_349,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,train_350,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
351,train_351,agriculture haze primary road,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
352,train_352,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353,train_353,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
354,train_354,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,train_355,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,train_356,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,train_357,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
358,train_358,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
359,train_359,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360,train_360,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,train_361,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
362,train_362,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
363,train_363,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364,train_364,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,train_365,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
366,train_366,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
367,train_367,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,train_368,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369,train_369,agriculture clear cultivation habitation primary,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
370,train_370,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
371,train_371,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372,train_372,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,train_373,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
374,train_374,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,train_375,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376,train_376,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
377,train_377,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,train_378,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379,train_379,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
380,train_380,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,train_381,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
382,train_382,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,train_383,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,train_384,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385,train_385,agriculture cultivation habitation partly_cloudy primary road,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
386,train_386,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
387,train_387,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,train_388,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,train_389,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
390,train_390,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
391,train_391,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
392,train_392,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
393,train_393,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
394,train_394,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
395,train_395,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,train_396,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
397,train_397,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398,train_398,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,train_399,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400,train_400,agriculture partly_cloudy primary water,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
401,train_401,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,train_402,partly_cloudy primary selective_logging,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
403,train_403,agriculture clear habitation primary,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
404,train_404,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405,train_405,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
406,train_406,agriculture haze primary water,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,train_407,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,train_408,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
409,train_409,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
410,train_410,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,train_411,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
412,train_412,cloudy primary water,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
413,train_413,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
414,train_414,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,train_415,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,train_416,clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
417,train_417,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,train_418,bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
419,train_419,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
420,train_420,bare_ground clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
421,train_421,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
422,train_422,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423,train_423,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424,train_424,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,train_425,clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
426,train_426,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,train_427,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428,train_428,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429,train_429,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,train_430,agriculture blooming clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
431,train_431,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432,train_432,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,train_433,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,train_434,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
435,train_435,bare_ground clear primary,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
436,train_436,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437,train_437,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
438,train_438,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439,train_439,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440,train_440,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
441,train_441,agriculture partly_cloudy primary road water,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
442,train_442,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
443,train_443,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
444,train_444,clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
445,train_445,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
446,train_446,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,train_447,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
448,train_448,agriculture artisinal_mine clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
449,train_449,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450,train_450,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
451,train_451,bare_ground clear primary,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
452,train_452,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
453,train_453,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454,train_454,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455,train_455,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,train_456,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
457,train_457,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
458,train_458,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,train_459,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
460,train_460,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,train_461,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
462,train_462,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463,train_463,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
464,train_464,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
465,train_465,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
466,train_466,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,train_467,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
468,train_468,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
469,train_469,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470,train_470,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471,train_471,agriculture bare_ground clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
472,train_472,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
473,train_473,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474,train_474,agriculture partly_cloudy primary water,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
475,train_475,clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
476,train_476,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
477,train_477,agriculture clear cultivation habitation primary slash_burn,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
478,train_478,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,train_479,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
480,train_480,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481,train_481,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
482,train_482,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
483,train_483,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484,train_484,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485,train_485,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486,train_486,bare_ground clear primary,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
487,train_487,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488,train_488,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
489,train_489,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
490,train_490,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491,train_491,clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
492,train_492,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
493,train_493,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494,train_494,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,train_495,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
496,train_496,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497,train_497,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,train_498,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
499,train_499,bare_ground clear primary,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
500,train_500,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
501,train_501,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
502,train_502,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
503,train_503,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
504,train_504,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,train_505,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
506,train_506,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
507,train_507,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
508,train_508,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509,train_509,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
510,train_510,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
511,train_511,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
512,train_512,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
513,train_513,clear cultivation habitation primary road,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
514,train_514,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515,train_515,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,train_516,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
517,train_517,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
518,train_518,agriculture haze primary road water,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
519,train_519,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
520,train_520,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
521,train_521,bare_ground blow_down clear primary slash_burn,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
522,train_522,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
523,train_523,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
524,train_524,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
525,train_525,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
526,train_526,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
527,train_527,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
528,train_528,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
529,train_529,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
530,train_530,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,train_531,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
532,train_532,agriculture cultivation partly_cloudy primary road,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
533,train_533,clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
534,train_534,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
535,train_535,blow_down clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
536,train_536,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
537,train_537,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
538,train_538,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539,train_539,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
540,train_540,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
541,train_541,agriculture cultivation partly_cloudy primary water,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
542,train_542,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
543,train_543,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
544,train_544,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
545,train_545,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
546,train_546,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
547,train_547,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548,train_548,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,train_549,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
550,train_550,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
551,train_551,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
552,train_552,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
553,train_553,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
554,train_554,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,train_555,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
556,train_556,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
557,train_557,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
558,train_558,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
559,train_559,agriculture clear cultivation habitation primary,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
560,train_560,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
561,train_561,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
562,train_562,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,train_563,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
564,train_564,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
565,train_565,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
566,train_566,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
567,train_567,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
568,train_568,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
569,train_569,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
570,train_570,bare_ground clear road,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
571,train_571,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
